1840,DEF,kuik,river,
1841,DEF,kuiliaq,man-made river channel,
1842,DEF,equk,wood,
1843,DEF,eqiaq (preferred to equliaq),chopped firewood,
1844,DEF,Atkulialqa assiituq.,The parka I made — my made parka — is not good.’Kia ’piliaqau ’una ’atkuk? Who ’made ’this ’parka ,-qlikacaar(aq*)} 
1848,DEF,–linqigte- to change one’s N; to get another N # < -lir-ngqigteangyaq,boat,
1849,DEF,angyalinqigtuq,he got another boat’; angyalinqigtaa he provided her with another boat,
1850,DEF,nuna,land,
1851,DEF,nunalinqigtuq,he moved to another village or city,
1852,DEF,ateq,name,
1853,DEF,at’linqigtuq or acinqigtuq,he got a new name,
1854,DEF,at’aq,clothing that has been put on,
1855,DEF,ac’inqigtuq (preferred to at’alinqigtuq),he changed his clothes,
1856,DEF,"–linraq*, –linr(aq*) (NUN form) product of N; evidence or trace of N # < -lir-nraq*; < PY pb. lin3aq qimugta",dog,
1857,DEF,"qimugtelinraq or qimugcinraq, qimugtelin’er (NUN form)","dog feces, dog tracks",
1858,DEF,atsaq,berry,
1859,DEF,atsalinraq,"berry juice, trace of berries",
1860,DEF,yuk,person,
1861,DEF,yul’inraq or yinraq,"human feces, tracks, or other evidence of humans",
1862,DEF,quugaa(rpak),mammoth,
1863,DEF,quugiinraq,fossilized mammoth ivory,
1864,DEF,issaluuq,porcupine,
1865,DEF,issaliinraq,"porcupine quill, porcupine bladder",
1866,DEF,qugyuk,swan,
1867,DEF,qugyinraat,"swan feathers, swan bones",
1868,DEF,. . . yuk itertuq kaviinrarmek kegginaqurluni qalriagurluni kaviacetun.,. . . a person came in wearing a fox mask — thing of foxes — and crying out like a fox.,(root) 
1869,DEF,"atliq, acliq","area below, cellar, saucer",
1870,DEF,ketea,area toward water’; area away from wall in room,
1871,DEF,kelliq,area nearer to the water,
1872,DEF,qulae,above,
1873,DEF,qulliq,"area above, attic",
1874,DEF,akulae,between,
1875,DEF,akuliq,area between,
1876,DEF,"{-liq see -li-1} –liqe-1 to catch a lot of N # used mainly with words for game animals, fish, and fowl, and two verb bases as shown below; takes intransitive endings only; possibly < -lir-te1-; < PE pb. liq0neqae",fish,
1877,DEF,neq’liquq,he caught a lot of fish,
1878,DEF,tuntuvak,moose,
1879,DEF,tuntuvaliquq or tuntuviquq,he got a lot of moose,
1880,DEF,iqvaq,picked berry,
1881,DEF,iqviquq,he picked a lot of berries,
1885,POST,"Also, irregularly (because from verb bases): pite-",to catch game,
1886,DEF,pit’liquq,he caught a lot of game,
1887,POST,cange-,to catch fish or the like,
1888,DEF,cangliquq,he caught a lot of fish or the like,
1889,DEF,Pit’liqkuni yaqulegnek cikirciqsugnarqaaten.,"If he catches a lot of birds, he will probably give you some.",liq0qamiquq 
1890,DEF,qamiquliquq or qamiqiquq,he has a headache,
1891,DEF,ilu,"inside, digestive tract",
1892,DEF,iluliquq,he has a stomach ache,
1893,DEF,keggun,tooth,
1894,DEF,kegguteliqua or kegguciqua,I have a toothache,
1895,DEF,aqsaq,stomach,
1896,DEF,aqsaliquq or aqsiquq,he has a stomachache,
1897,DEF,umyuaq,mind,
1898,DEF,umyualiquq or umyuiquq,he is mentally ill,
1899,DEF,ciun,ear,taangaq 
1900,DEF,taangiquq (preferred to taangaliquq),he is drunk,
1901,DEF,nuak,saliva,
1902,DEF,nuiquq (preferred to nualiquq),he is drooling,
1903,DEF,neviarcaq,girl,
1904,DEF,neviarciquq (preferred to neviarcaliquq),he is desperately in love with a girl,
1905,DEF,tangrraq,seen thing,
1906,DEF,tangrriquq (preferred to tangrraliquq),he is infatuated,
1907,DEF,Qamiqiqsuutmek iinrullrung’e’rma qamiqiqua cali.,Even though I took an aspirin — device for when one is afflicted in the head — I still have a headache.,li3atsaq 
1908,DEF,atsalirtuq or atsirtuq,"it has lots of berries’; atsaliraa or atsiraa he provided it with berries, added berries to it",
1909,DEF,qiiq,gray hair,
1910,DEF,qiilirtua,I have many gray hairs,
1911,DEF,egturyaq,mosquito,
1912,DEF,egturyalirtuq or egturyirtuq,there are lots of mosquitoes,
1913,DEF,ateq,name,
1914,DEF,at’liraa or aciraa,he named her,
1915,DEF,"Also, irregularly: nepae",sound,
1916,DEF,neplirtuq,it is noisy,noises’) 
1917,DEF,Akusnginanemni camek umyuarteqevkenii aanama tailuni uqiqeraa akutaqa uitaqarraarlunillu atsirluku.,"While I was whipping up a mixture, and somewhat distracted, my mother came over and added a little bit of oil, and after waiting a while she added berries to it.",
1921,POST,"@liri- to become or cause to become more and more V # used only with bases ending in e (including te, which is dropped); < -i1-i1ange-",to be big,
1922,DEF,angliriuq,"it is getting bigger and bigger, growing more and more",
1923,POST,nanite-,to be short,
1924,DEF,naniliriut,they are getting shorter and shorter,
1925,DEF,Nernginanermini aqsiigni tangrrak anglirillinilriik.,"While he was eating, he looked at his abdomen, and lo and behold, it had become big.",‘area 
1926,DEF,akilirneq,the area on the other side’; akilirnera the area on the other side of it,
1927,DEF,kingu,behind,
1928,DEF,kingulirnera,the area behind it,
1929,DEF,kelu,back with respect to river’; back toward wall in room,
1930,DEF,kelulirnermi,in the area back from the river’; in the area toward the wall,
1931,DEF,ketae,front with respect to river’; area away from wall in room,
1932,DEF,kellirnermi,in the area toward the river’; in the area away from the wall,
1933,DEF,yaa(ni),yonder,
1934,DEF,yaalirnermi,farther in the distance,
1935,DEF,elatae,outside,
1936,DEF,elalirnermi,in the area outside,(irregular) 
1937,DEF,qulae,above,
1938,DEF,qulirnermi,in the area above’; in the top area,(irregular) 
1939,DEF,uka(ni),near,
1940,DEF,ukalirnermi,"in the area nearby, toward this side",
1941,DEF,ua(ni),by the exit,
1942,DEF,ualirnermi,in the area by the exit,
1943,DEF,tallirpik,right side,
1944,DEF,tallirpilirnerani,on the right side of it,
1945,DEF,negeq,north,
1946,DEF,neglirnera,"the area north of it, the northern part of it",
1947,DEF,Pingayiritmi,on Wednesday,
1948,DEF,Pingayiritmilirnermek,since Wednesday,
1949,DEF,ciu,time before; area in front,
1950,DEF,ciulirnermi,"toward the front area’; ciulirneq elder, old-timer",(lexicalized) 
1951,DEF,"–liur- to be occupied with N; to work or play with N; to cook N (additional NUN meaning); < -li-?-; > -kiur-, -niurkeggun",tooth,
1952,DEF,kegguteliurtuq or kegguciurtuq,he is brushing or otherwise working with his (own) teeth’; kegguteliuraa or kegguciuraa he is cleaning her teeth,
1953,DEF,nuyaq,hair,
1954,DEF,nuyaliurtuq or nuyiurtuq,he is fixing his hair’; nuyiurun or nuyuurun (irreg.) comb,
1955,DEF,qanikcaq,snow,
1956,DEF,qanikciurun (from qanikcaliurun),shovel,(lexicalized) 
1957,DEF,qusngiq,reindeer,BB) 
1958,DEF,qusngiliurtuq,he is cooking reindeer meat,usage) 
1962,DEF,equk,wood,
1963,DEF,eqiurtuq,he is chopping wood,used) 
1964,DEF,ciku,ice,
1965,DEF,cikuliurun,"ice pick, ice spud",
1966,DEF,"Also, irregularly: neqae","fish, food",
1967,DEF,neqliurtuq,he is serving food’; neqliuraa he is serving food to her,food’) 
1968,DEF,Mikelnguut levaaliurtut aataseng maqillrani.,"The children are playing with the outboard motor while their father takes a steambath.’Neq’liurutekraarluku ’up’nerkami, ’ilua ’augnek ’tua-i ’pitat ’augitnek ’uqlangtuuq ’qayam ’ilua, ’uciliqtaarluni. After ’they ’used ’it ’to ’obtain ’food ",‘to 
1969,DEF,"agayuliyartuq, agayuliartuq",he is going to church,
1970,POST,yurar-,to Eskimo dance,
1971,DEF,"yuraliyartuq, yuraliartuq",he is going to an Eskimo dance,
1972,DEF,tangercetaaq,movie,
1973,DEF,"tangercetaaliyartuq, tangercetaaliartuq",he is going to a movie,
1974,DEF,Alussistuaq,Christmas,
1975,DEF,"Alussistualiyartuq, Alussistualiartuq",he is going for Christmas,
1976,DEF,Paaskaaq,Easter,
1977,DEF,"Paaskaaliyartuq, Paaskaaliartuq",he is going for Easter,
1978,POST,–lkiite- to not be apparent that or whether one has V-ed # ayag-,to leave,
1979,DEF,ayalkiituq,it is not apparent whether he left,
1980,POST,nere-,to eat,
1981,DEF,nerelkiituq,it is not apparent whether he ate,
1982,DEF,–lkia- to give evidence or indication of N or V # Tua-i-llu piinanrani qakemna yuk yulkialuni.,And then a little later a person made sounds out there — gave evidence that there was a person out there.,2003:50) 
1986,DEF,–lkite- to make a noise or give other evidence of N #marginally productive; takes intransitive endings only qaneq,mouth,
1987,DEF,qanelkituq,he made a noise with his mouth’; there was someone speaking somewhere in the distance,
1988,DEF,nepae,sound,
1989,DEF,nepelkituq,he made a noise’; there was a noise somewhere in the distance,
1990,DEF,yuk,person,
1991,DEF,yulkituq,he made a noise indicating the presence of people,
1992,DEF,erina,voice,yuk 
1993,DEF,yulkuk,no-good person’; yulkuut no-good people,
1994,DEF,ui,husband,
1995,DEF,uilkua,her no-good husband,
1996,DEF,qimugta,dog,
1997,DEF,qimugtelkuk,darned dog,
1998,DEF,ingna,that one,
1999,DEF,ingnalkuk,that no-good (person),
2000,DEF,ukna,the one approaching,
2001,DEF,uknalkuk,that darned person approaching,
2002,POST,ayag-,to leave,
2003,DEF,ayalkugtuq,the darned one left,
2004,POST,tupag-,to wake up,
2005,DEF,tupalkua,"wake up, darn you!’; tupalkugtuq the darned one woke up",
2006,POST,tupagte-,to wake (him) up,
2007,DEF,tupagtelkugaa,he woke up that darned person,
2008,DEF,"ik’atak (expression of distain, ik’atalkuk","that really no-good one’; so disgusting!; disgust, or disparagement) Cassulkugcit-mi tanem, eluciilnguuq? And whatever are you after, you no-good, shapeless thing?",‘to 
2009,DEF,"kuv’llagaa, kuvvlagaa",he suddenly spilled it,
2010,POST,quuyurni-,to smile,
2011,DEF,quuyurnillagtuq,he suddenly smiled,
2012,POST,ngel’ar-,to laugh,
2013,DEF,ngel’allagtuq,he suddenly laughed,
2014,POST,ellngar-,to spring a leak,
2015,DEF,ellngallagtuq,it suddenly sprang a leak,
2016,POST,qalrir-,to cry out,
2017,DEF,qalriilagtuq,he suddenly cried out,
2018,POST,"With the following bases, this postbase takes only the irregular form given here: alinge-",to be scared,
2019,DEF,alingallagtuq,he suddenly got scared’; he got a fright,
2020,POST,kuve-,to spill,
2021,DEF,kuvallagaa,he suddenly spilled it,
2022,POST,aqume-,to sit down,
2023,DEF,aqumkallagtuq,he fell on his rear,
2024,POST,aar-,"to yelp, yell, scream",
2025,DEF,aarcillagtuq,"he yelped, suddenly screamed",
2029,POST,peke-,"to make a move, to stir",
2030,DEF,peksallagtuq,it (bird) flew off from its eggs,usage) 
2031,POST,eke-,to burn’or ’keneq fire,
2032,DEF,kenngallagtuq,it burst into flames,
2033,DEF,cit’gallagtuq,it (squirrel) is making its characteristic (sudden) alarm calls’Uum-am ’kainiqellriim ’taillagcetaanga. This ’hungry ’one ’caused ’me ’to ,time 
2034,DEF,ak’allaq,old thing’; aged one,
2035,DEF,uksuq,last winter,
2036,DEF,uksullaq,thing of last winter,
2037,DEF,yuk,person,
2038,DEF,yull’aq,artifact left by people of the past,
2039,DEF,akwaugaq,yesterday,
2040,DEF,akwaugallaq,thing of yesterday,
2041,DEF,kiak,summer,
2042,DEF,kiallaq,thing of last summer,
2043,DEF,kass’aq,white person,
2044,DEF,kass’allaq,"thing of the white man, something borrowed from white culture",thing’) 
2045,DEF,maraq,mudflats,
2047,DEF,nutem,from the beginning,(particle) 
2048,DEF,nutemllaq,old-time practice; ancient custom,
2049,DEF,uka(ni),(on) the near side,
2050,DEF,ukaqvallauguq,it is a very recent thing,
2051,DEF,"–lleq1 former N; one that V-ed or was V-ed; act or state of V-ing # see “Irregular Possession with Certain Postbases” in Introduction to the Postbases; see also Practical Grammar of . . . Yup’ik (p. 254ff); not used with -ciqe-/-ciiqe-; instead, -llerkaq is used for future forms; for Y and NS this postbase functions in the same way as, and in place of -ciq (q.v.; see also first sentence example below); cf. -neq2; > -cilleq, -llerkaq, -llru-, -lqe-, -llruar(aq*), -utelleq; < PE pb. @031 With noun bases, means",former N’: angyaq boat,
2052,DEF,angyalleq,"that which was a boat’; angyallra his former boat; that which was his boat but is either no longer a boat, or no longer his",
2053,POST,qame-,to die down,(fire) 
2054,DEF,qamlleq,ash,(lexicalized) 
2055,DEF,"With verb bases, means",the one that V-ed or the act of V-ing,‘to 
2056,DEF,"ner’lleq, nerrleq","the one who ate or the act of eating’; nerellra the one he (possessor) ate, the food he was eating’; his act of eating,’or it’s ’state ’of ’being eaten",
2058,POST,Postbases ayag-,to leave,endings) 
2060,DEF,ayalleq,the one who left or the act of leaving’; ayallra his act of leaving,
2061,DEF,Nalluunga qetunrarpenun tuqutellranek carayak.,I don’t know if your son killed the bear — about your son’s act of killing the bear.,be 
2062,DEF,kemgillrat,"the skinniest one of them, the one smaller than they are’; kemgillrit the skinniest ones of them, the ones skinniest than they are’; kemgillra the one skinniest than it’; skinniest the ones smaller than it",
2063,POST,assiite-,to be bad,
2064,DEF,assiillrat,"the worst one of them, the one worse than they are",
2065,POST,picuite-,to not catch game,
2066,DEF,picuillra,the one who is not as skilled as he is in hunting,
2067,POST,mikte-,to be small,mike-) 
2068,DEF,mikellrat,the smallest one of them,–neq3) 
2069,DEF,Qimugtema mikellrat qilutuuq qastunruluni ilamini.,My smallest dog — the smallest one of my dogs — barks louder than the others.,angyaq 
2070,DEF,"angyall’er, angyallraq",shabby boat’; angyallraat shabby boats’; angyall’e’rmi in the shabby boat,
2071,DEF,qayaq,kayak,
2072,DEF,"qayall’er, qayalleraq",shabby kayak’; qayalleraat shabby kayaks,
2073,DEF,[e]nae,house,
2074,DEF,nell’e’rqa,my shabby house,
2075,DEF,–llerkaq future act of V-ing; unrealized act of V-ing # this is used rather than -ciqe-/-ciiqe- with -lleq; < -lleq-kaq Qanrutaanga qaillun ayallerkarpenek.,He told me how you would go — about your future act of going.,
2079,DEF,Aqvallerkaa nalluyagutellruaqa.,I forgot to get it — forgot the future act of getting it.’Kaillerkamte÷ek ’alingua. I’m ’afraid ’of ’us ’becoming ’hungry ,‘to 
2080,DEF,calillguuq,he’s good at working,
2081,POST,pi-,to do,
2082,DEF,pillguuten,you have real stamina,
2083,POST,–llgun fellow V-er; V-ing partner # takes possessed endings or non-singular unpossessed endings; cf. -lgun; < -?-u-n ayag-,to leave,
2084,DEF,ayallgutii,his traveling companion’; ayallgutet fellow travelers,
2085,POST,agnguar-,to dance,
2086,DEF,agnguallgutii,his dancing partner,
2087,POST,cali-,to work,
2088,DEF,calillguteten,your fellow workers,
2089,POST,yuu-,to be a person,
2090,DEF,yuullgutput,our fellow humans,
2091,POST,nasaurluu-,to be a girl,
2092,DEF,nasaurluullgutai,her fellow girls,
2093,DEF,"Also, irregularly (because from a noun): ateq",name,‘to 
2094,DEF,melugyulliuten,perhaps you’d care to smoke,
2095,POST,nerellru-,to have eaten,
2096,DEF,nerellrulliuq,perhaps he ate,
2097,POST,anuqlir-,to be windy,
2098,DEF,anuqlillikan,if it happens to be windy,
2099,DEF,Qaqitellikumteggu caliarkarput unuaqu pissuryaqilta.,If we happen to finish our work let’s go hunting tomorrow.,-lli-neq1-I3- 
2103,POST,ayag-,to leave,
2104,DEF,ayalliniuq,"I discover that he left; evidently he left; (i.e., I did not see him go but I now see that he is gone’) ",gone’) 
2105,POST,nere-,to eat,
2106,DEF,"ner’llinia, nerrlinia",evidently he ate it,
2107,DEF,Ak’a mit’elliniuq tengssuun.,"I see that the airplane has already landed.’Qalarrnginanemte÷i ’tang ’tengssuun ’tengllinilria. While ’we ’were ’talking, ’lo ’and ’behold, ’the ’airplane ’had ",–liqe2neqae 
2108,DEF,neqliquq,its (river’s) fish are poor,
2109,DEF,keggun,tooth,
2110,DEF,keggutelliquq,he has bad teeth,
2111,DEF,tuma,trail,
2112,DEF,tumlliquq,he is following a trail that is in poor condition,
2113,DEF,angyaq,boat,
2114,DEF,angyarrliquq,his boat is in poor condition,
2115,DEF,ii,eye,
2116,DEF,iilliquq,"he has sore eyes, is having eye trouble",
2118,POST,"{-llite- see -ite-3} –llru-1 to have V-ed # used with intransitive and transitive endings in Y, NSK, NI, CAN, LK, BB, NR, LI, and EG; in HBC, NUN, and UK not used with transitive endings; rather -lqe- is used instead; < -lleq-u-; > -lallru-, -llrunriteqavar-",to sleep,
2119,DEF,qavallruuq,he slept,
2120,POST,nere-,to eat,
2121,DEF,nerellruaqa,I ate it,
2122,POST,ane-,to go out,
2123,DEF,anellruuq,he went out,
2124,POST,tuqute-,to kill,
2125,DEF,tuqutellrua,he killed it,
2126,POST,"@llru-2 to be more V # used only with adjectival bases that end in te (which is dropped); for other adjectival bases, -nru- is used; the thing to which the subject is compared may be expressed by a noun in the localis case; < -lleq2-umikete-",to be small’nanite- to ’be short,
2127,DEF,mikellruuq,it is smaller’nanillruuq it ’is shorter,
2128,DEF,Sugkillruunga elpeni.,I am shorter than you.,
2129,DEF,–llruar(aq*) few N in poor condition # < -lleq-u-ar(aq*) ca,thing,
2130,DEF,callruarai,his few poor possessions,
2131,DEF,akluq,clothing,
2132,DEF,aklullruarai,his few poor clothes,
2133,DEF,qantaq,bowl,
2134,DEF,qantallruaraat,a few worn-out bowls,
2138,POST,–llrunrite- to not have V-ed # < -llru-nrite- (note that these two postbases rarely occur together in the opposite order) nere-,to eat,
2139,DEF,nerellrunrituq,he didn’t eat’; nerellrunritaa he didn’t eat it,
2140,DEF,"–llrurte- to have already V-ed # < -lleq-urteAngliaqameng ta¥gaam qingatuut, aglellrurtaqameng uingumariaqameng-llu.","Only when they grow up do they become pregnant, when they have already menstruated and have gotten husband.",‘to 
2141,DEF,nerellugturtuq,he ate in a hurry,
2142,POST,ayag-,to leave,
2143,DEF,ayallugturtuq,he left in a hurry,
2144,DEF,"?llugnite- to have the bad smell of N # HBC; < -lluk-nite@–lluk bad N; one with bad N # and –llug- or –llugte- to have bad N #drops te and the noun version usually does not affect meaning of te ending noun bases; only marginally productive; see also -rrluk; > -lliqe-, -rpalluk, -ngllug-, -pallug-/-vallug-; < PE pb. @u!ii",eye,
2145,DEF,iilluk,"bad eye; one with bad eyes’; iillugtuq he has bad eyes, eye trouble",
2146,DEF,ella,weather,
2147,DEF,ellalluk,"rain, bad weather",
2148,DEF,kinertaq,dried thing,
2149,DEF,kinertalluk,dried meat,(lexicalized) 
